payment_id,college_id,company_id,amount,payment_date,payment_type,status
2408,25.0,560.0,49600.0,2026-05-18,Placement Fee,Success
2409,,791.0,24479.41,2023-06-04,Job-Posting Fee,Success
2410,27.0,790.0,51840.0,2026-01-17,Placement Fee,Success
2411,23.0,109.0,159440.0,2024-01-06,Placement Fee,Pending
2412,29.0,933.0,48160.0,2024-08-04,Placement Fee,Pending
2413,,752.0,39152.0,2024-02-21,Premium Listing,Refunded
2414,,449.0,49582.31,2026-04-17,Premium Listing,Pending
2415,,235.0,30697.51,2025-09-28,Job-Posting Fee,Success
2416,61.0,,150000.0,2023-07-26,Subscription,Success
2417,37.0,,50000.0,2023-06-27,Subscription,Success
2418,34.0,,50000.0,2025-02-11,Subscription,Success
2419,,667.0,65824.36,2023-06-13,Premium Listing,Success
2420,51.0,,150000.0,2026-06-24,Subscription,Success
2421,3.0,,100000.0,2025-09-14,Subscription,Success
2422,,256.0,51475.0,2024-12-30,Job-Posting Fee,Success
2423,13.0,,50000.0,2025-05-15,Subscription,Pending
2424,,653.0,17309.12,2024-10-21,Premium Listing,Success
2425,,534.0,55625.94,2026-06-10,Premium Listing,Success
2426,41.0,328.0,75360.0,2025-07-04,Placement Fee,Success
2427,65.0,168.0,21520.0,2025-08-26,Placement Fee,Success
2428,60.0,749.0,59680.0,2026-06-21,Placement Fee,Success
2429,78.0,634.0,46320.0,2024-03-26,Placement Fee,Pending
2430,71.0,76.0,50400.0,2025-12-15,Placement Fee,Success
2431,72.0,,50000.0,2026-06-18,Subscription,Success
2432,30.0,,150000.0,2025-12-07,Subscription,Success
2433,27.0,510.0,71840.0,2024-09-21,Placement Fee,Success
2434,58.0,868.0,52880.0,2024-08-27,Placement Fee,Success
2435,,958.0,72417.92,2024-05-19,Job-Posting Fee,Success
2436,,250.0,15462.74,2025-12-31,Premium Listing,Refunded
2437,46.0,,50000.0,2025-11-19,Subscription,Pending
2438,,499.0,28590.46,2025-08-13,Job-Posting Fee,Success
2439,19.0,,25000.0,2025-11-17,Subscription,Success
2440,71.0,711.0,30880.0,2024-08-11,Placement Fee,Success
2441,,263.0,40191.69,2024-11-06,Premium Listing,Success
2442,62.0,57.0,36080.0,2025-10-26,Placement Fee,Refunded
2443,,19.0,10908.88,2024-04-06,Job-Posting Fee,Success
2444,24.0,,50000.0,2025-10-07,Subscription,Success
2445,49.0,,100000.0,2023-09-16,Subscription,Success
2446,86.0,126.0,59440.0,2025-01-13,Placement Fee,Success
2447,88.0,703.0,18720.0,2024-06-23,Placement Fee,Success
2448,,767.0,38580.07,2025-09-02,Premium Listing,Success
2449,,38.0,42843.8,2023-11-09,Premium Listing,Success
2450,34.0,366.0,32080.0,2025-03-30,Placement Fee,Success
2451,79.0,369.0,32080.0,2024-12-10,Placement Fee,Success
2452,72.0,,25000.0,2023-12-16,Subscription,Success
2453,84.0,,25000.0,2024-04-08,Subscription,Success
2454,64.0,643.0,49680.0,2025-07-29,Placement Fee,Success
2455,56.0,,100000.0,2023-11-25,Subscription,Success
2456,29.0,,50000.0,2025-07-25,Subscription,Success
2457,50.0,,25000.0,2025-02-25,Subscription,Success
2458,100.0,586.0,22480.0,2023-08-25,Placement Fee,Success
2459,69.0,,50000.0,2024-01-21,Subscription,Pending
2460,65.0,,150000.0,2026-05-17,Subscription,Pending
2461,87.0,321.0,42480.0,2026-05-27,Placement Fee,Pending
2462,,989.0,72835.43,2024-11-20,Premium Listing,Pending
2463,20.0,978.0,26480.0,2023-08-31,Placement Fee,Success
2464,,564.0,70658.09,2024-10-04,Premium Listing,Success
2465,,197.0,58022.24,2026-04-02,Premium Listing,Pending
2466,,674.0,33431.4,2025-01-25,Job-Posting Fee,Failed
2467,,48.0,62085.54,2026-05-29,Job-Posting Fee,Success
2468,,396.0,10813.23,2024-08-20,Premium Listing,Failed
2469,100.0,304.0,53120.0,2024-01-09,Placement Fee,Success
2470,76.0,,100000.0,2024-05-07,Subscription,Success
2471,2.0,951.0,61680.0,2025-05-28,Placement Fee,Success
2472,,654.0,25409.47,2024-08-17,Job-Posting Fee,Success
2473,38.0,257.0,30080.0,2024-08-23,Placement Fee,Success
2474,54.0,512.0,56320.0,2026-02-10,Placement Fee,Success
2475,,603.0,24248.69,2025-01-19,Job-Posting Fee,Success
2476,,656.0,66079.08,2023-08-16,Premium Listing,Pending
2477,56.0,614.0,79760.0,2026-05-03,Placement Fee,Success
2478,,533.0,49674.54,2026-04-24,Job-Posting Fee,Pending
2479,,957.0,73060.05,2024-11-29,Job-Posting Fee,Success
2480,,668.0,50271.36,2026-04-10,Job-Posting Fee,Success
2481,56.0,,50000.0,2023-10-23,Subscription,Success
2482,49.0,,25000.0,2025-11-08,Subscription,Success
2483,46.0,,50000.0,2023-11-21,Subscription,Success
2484,,12.0,50339.99,2025-01-08,Job-Posting Fee,Success
2485,,86.0,53189.92,2025-01-12,Job-Posting Fee,Success
2486,,898.0,49631.32,2024-12-05,Job-Posting Fee,Success
2487,83.0,,50000.0,2024-11-25,Subscription,Success
2488,,537.0,8088.84,2023-07-11,Premium Listing,Success
2489,48.0,623.0,115920.0,2025-10-20,Placement Fee,Success
2490,,481.0,74392.15,2026-02-14,Job-Posting Fee,Success
2491,73.0,551.0,68640.0,2025-04-21,Placement Fee,Success
2492,,729.0,8599.77,2025-11-13,Premium Listing,Failed
2493,49.0,316.0,40800.0,2025-01-08,Placement Fee,Success
2494,99.0,669.0,42080.0,2024-01-17,Placement Fee,Success
2495,,285.0,36995.25,2023-07-03,Premium Listing,Success
2496,88.0,106.0,33760.0,2026-02-02,Placement Fee,Success
2497,90.0,,150000.0,2024-02-12,Subscription,Success
2498,28.0,,50000.0,2025-12-29,Subscription,Success
2499,61.0,637.0,72400.0,2023-11-25,Placement Fee,Success
2500,91.0,590.0,127280.0,2024-07-14,Placement Fee,Pending
2501,33.0,750.0,50320.0,2025-07-12,Placement Fee,Success
2502,85.0,246.0,79600.0,2025-04-18,Placement Fee,Success
2503,85.0,487.0,38880.0,2026-05-10,Placement Fee,Success
2504,,541.0,30501.16,2023-08-22,Premium Listing,Success
2505,,151.0,72453.36,2025-10-16,Job-Posting Fee,Success
2506,5.0,505.0,46400.0,2024-08-28,Placement Fee,Success
2507,6.0,696.0,24960.0,2025-08-26,Placement Fee,Success
2508,47.0,210.0,36960.0,2025-09-24,Placement Fee,Success
2509,,347.0,27244.71,2025-04-21,Job-Posting Fee,Failed
2510,77.0,626.0,58880.0,2023-10-02,Placement Fee,Success
2511,86.0,,25000.0,2024-12-12,Subscription,Success
2512,87.0,,150000.0,2023-08-13,Subscription,Success
2513,11.0,691.0,21280.0,2025-11-19,Placement Fee,Success
2514,,751.0,6230.26,2024-11-25,Premium Listing,Success
2515,94.0,,100000.0,2024-08-11,Subscription,Success
2516,97.0,892.0,49680.0,2025-05-21,Placement Fee,Success
2517,,46.0,45486.15,2025-06-02,Job-Posting Fee,Success
2518,,898.0,8273.61,2025-03-24,Premium Listing,Refunded
2519,1.0,,150000.0,2023-12-23,Subscription,Success
2520,,340.0,49199.23,2025-11-30,Job-Posting Fee,Success
2521,,780.0,31588.76,2024-03-18,Premium Listing,Success
2522,55.0,,150000.0,2024-06-14,Subscription,Success
2523,75.0,771.0,112800.0,2024-07-11,Placement Fee,Success
2524,98.0,659.0,30720.0,2025-07-16,Placement Fee,Success
2525,99.0,669.0,42080.0,2024-02-08,Placement Fee,Success
2526,67.0,,150000.0,2025-08-31,Subscription,Success
2527,,14.0,23607.44,2023-12-15,Job-Posting Fee,Success
2528,57.0,388.0,94000.0,2024-07-26,Placement Fee,Success
2529,,766.0,43385.78,2024-07-20,Job-Posting Fee,Success
2530,54.0,160.0,62560.0,2026-05-21,Placement Fee,Success
2531,,486.0,60345.22,2024-07-17,Job-Posting Fee,Success
2532,,411.0,45552.86,2025-01-11,Job-Posting Fee,Success
2533,94.0,768.0,32000.0,2024-07-21,Placement Fee,Success
2534,,96.0,33182.05,2025-08-28,Premium Listing,Pending
2535,,112.0,54513.52,2025-07-26,Premium Listing,Success
2536,22.0,,50000.0,2024-01-09,Subscription,Pending
2537,34.0,,100000.0,2026-04-27,Subscription,Success
2538,,751.0,57439.11,2024-04-23,Job-Posting Fee,Failed
2539,41.0,,25000.0,2023-07-19,Subscription,Success
2540,62.0,948.0,80480.0,2026-06-19,Placement Fee,Success
2541,,564.0,42032.34,2023-07-18,Premium Listing,Success
2542,,163.0,27902.96,2026-03-19,Job-Posting Fee,Success
2543,86.0,,50000.0,2025-02-20,Subscription,Success
2544,,56.0,43616.43,2026-04-06,Premium Listing,Failed
2545,70.0,584.0,84640.0,2025-03-18,Placement Fee,Failed
2546,,329.0,36628.55,2026-02-11,Premium Listing,Success
2547,,159.0,34956.87,2023-09-21,Premium Listing,Success
2548,54.0,722.0,32480.0,2025-11-22,Placement Fee,Success
2549,21.0,529.0,26240.0,2023-09-11,Placement Fee,Success
2550,89.0,237.0,27680.0,2025-07-10,Placement Fee,Success
2551,96.0,498.0,59840.0,2026-01-16,Placement Fee,Failed
2552,,773.0,62198.11,2023-08-13,Job-Posting Fee,Success
2553,,133.0,59169.06,2023-07-27,Job-Posting Fee,Failed
2554,27.0,164.0,32240.0,2026-03-22,Placement Fee,Failed
2555,77.0,,150000.0,2023-11-11,Subscription,Success
2556,,327.0,67296.85,2023-09-12,Premium Listing,Success
2557,14.0,263.0,43920.0,2025-02-01,Placement Fee,Success
2558,,165.0,32480.22,2025-02-10,Premium Listing,Pending
2559,,974.0,16837.03,2025-05-18,Premium Listing,Success
2560,71.0,,25000.0,2026-02-12,Subscription,Success
2561,56.0,,50000.0,2023-06-16,Subscription,Success
2562,94.0,404.0,38560.0,2025-02-22,Placement Fee,Success
2563,39.0,822.0,30720.0,2025-05-07,Placement Fee,Success
2564,63.0,,150000.0,2023-07-21,Subscription,Success
2565,17.0,,100000.0,2025-09-18,Subscription,Success
2566,36.0,,50000.0,2026-03-04,Subscription,Success
2567,55.0,,50000.0,2025-06-10,Subscription,Success
2568,65.0,,50000.0,2025-07-18,Subscription,Success
2569,,745.0,23513.48,2026-05-09,Job-Posting Fee,Success
2570,37.0,,25000.0,2026-01-29,Subscription,Pending
2571,25.0,306.0,46160.0,2024-08-08,Placement Fee,Failed
2572,49.0,,25000.0,2025-01-19,Subscription,Success
2573,,971.0,74117.88,2023-08-16,Job-Posting Fee,Success
2574,76.0,,100000.0,2025-04-12,Subscription,Success
2575,76.0,,50000.0,2024-02-07,Subscription,Success
2576,53.0,,150000.0,2024-10-26,Subscription,Success
2577,55.0,,150000.0,2026-04-27,Subscription,Success
2578,71.0,415.0,52480.0,2026-01-11,Placement Fee,Success
2579,62.0,507.0,19120.0,2026-03-30,Placement Fee,Success
2580,50.0,,100000.0,2026-06-27,Subscription,Failed
2581,,222.0,61142.58,2024-07-13,Job-Posting Fee,Success
2582,64.0,,25000.0,2024-03-13,Subscription,Success
2583,65.0,584.0,55680.0,2024-02-28,Placement Fee,Success
2584,,231.0,68338.35,2026-01-18,Job-Posting Fee,Success
2585,11.0,,50000.0,2024-08-09,Subscription,Success
2586,64.0,,150000.0,2025-12-22,Subscription,Success
2587,47.0,,50000.0,2025-09-15,Subscription,Success
2588,45.0,,100000.0,2024-06-16,Subscription,Success
2589,,849.0,64209.39,2024-02-25,Premium Listing,Success
2590,,692.0,18609.99,2026-03-10,Job-Posting Fee,Success
2591,,426.0,57117.79,2025-07-20,Job-Posting Fee,Success
2592,18.0,867.0,50160.0,2025-01-09,Placement Fee,Success
2593,,123.0,54734.75,2025-08-01,Premium Listing,Success
2594,,20.0,16165.0,2026-02-10,Job-Posting Fee,Success
2595,50.0,707.0,63200.0,2025-05-02,Placement Fee,Success
2596,95.0,,150000.0,2025-12-27,Subscription,Success
2597,,974.0,9797.61,2024-04-28,Job-Posting Fee,Success
2598,13.0,,100000.0,2023-07-23,Subscription,Success
2599,,725.0,53886.13,2024-03-18,Premium Listing,Success
2600,,553.0,74971.72,2026-05-25,Premium Listing,Refunded
2601,28.0,,25000.0,2025-05-05,Subscription,Success
2602,14.0,578.0,34080.0,2024-06-19,Placement Fee,Success
2603,,535.0,13391.64,2024-03-31,Job-Posting Fee,Success
2604,,292.0,61614.89,2025-04-10,Premium Listing,Success
2605,,402.0,64057.68,2024-02-07,Premium Listing,Success
2606,76.0,,150000.0,2024-06-22,Subscription,Failed
2607,80.0,341.0,49760.0,2025-10-17,Placement Fee,Success
2608,,699.0,25511.0,2025-02-08,Premium Listing,Success
2609,26.0,,100000.0,2023-07-13,Subscription,Success
2610,64.0,,150000.0,2023-12-27,Subscription,Success
2611,41.0,,150000.0,2023-09-13,Subscription,Success
2612,49.0,,50000.0,2025-11-27,Subscription,Success
2613,32.0,230.0,27280.0,2024-07-23,Placement Fee,Success
2614,90.0,836.0,49600.0,2026-02-08,Placement Fee,Failed
2615,72.0,874.0,51680.0,2023-09-09,Placement Fee,Success
2616,,237.0,13922.91,2025-11-25,Job-Posting Fee,Success
2617,3.0,,100000.0,2026-01-20,Subscription,Pending
2618,,585.0,47293.82,2023-08-23,Job-Posting Fee,Success
2619,40.0,972.0,39200.0,2024-10-28,Placement Fee,Success
2620,41.0,497.0,40000.0,2026-05-03,Placement Fee,Success
2621,35.0,841.0,81120.0,2025-04-28,Placement Fee,Success
2622,30.0,596.0,38960.0,2025-01-27,Placement Fee,Success
2623,,679.0,15010.12,2024-03-09,Premium Listing,Success
2624,59.0,686.0,204640.0,2024-01-16,Placement Fee,Success
2625,62.0,948.0,80480.0,2026-06-30,Placement Fee,Failed
2626,,684.0,41044.51,2023-09-10,Premium Listing,Success
2627,99.0,32.0,36000.0,2025-02-09,Placement Fee,Success
2628,78.0,,100000.0,2026-03-11,Subscription,Success
2629,6.0,413.0,50080.0,2023-08-24,Placement Fee,Success
2630,,619.0,17616.92,2024-05-19,Job-Posting Fee,Success
2631,50.0,990.0,63200.0,2024-10-07,Placement Fee,Success
2632,66.0,,50000.0,2026-02-08,Subscription,Success
2633,,51.0,47501.54,2023-11-24,Premium Listing,Success
2634,16.0,722.0,51760.0,2023-12-29,Placement Fee,Success
2635,,670.0,44352.24,2024-09-22,Premium Listing,Failed
2636,56.0,431.0,46240.0,2024-12-31,Placement Fee,Success
2637,86.0,,100000.0,2024-09-24,Subscription,Success
2638,16.0,,25000.0,2024-07-30,Subscription,Success
2639,51.0,588.0,31920.0,2024-07-21,Placement Fee,Success
2640,86.0,331.0,38640.0,2024-11-18,Placement Fee,Success
2641,72.0,,150000.0,2025-11-16,Subscription,Success
2642,,167.0,14303.28,2025-11-24,Premium Listing,Success
2643,8.0,,150000.0,2026-03-17,Subscription,Success
2644,2.0,68.0,40000.0,2023-09-29,Placement Fee,Success
2645,89.0,508.0,71040.0,2025-10-28,Placement Fee,Success
2646,56.0,51.0,48240.0,2023-09-12,Placement Fee,Success
2647,,722.0,18478.42,2023-10-08,Job-Posting Fee,Refunded
2648,81.0,,100000.0,2024-03-14,Subscription,Success
2649,,592.0,33371.51,2024-07-31,Job-Posting Fee,Pending
2650,3.0,,25000.0,2023-06-05,Subscription,Success
2651,30.0,,150000.0,2024-12-18,Subscription,Success
2652,27.0,592.0,25120.0,2024-06-27,Placement Fee,Success
2653,,463.0,27775.24,2025-11-14,Job-Posting Fee,Success
2654,,536.0,54669.18,2026-06-28,Job-Posting Fee,Success
2655,,204.0,50289.82,2025-07-18,Job-Posting Fee,Success
2656,38.0,,100000.0,2025-11-10,Subscription,Pending
2657,19.0,965.0,44160.0,2024-02-17,Placement Fee,Success
2658,25.0,458.0,50800.0,2024-12-21,Placement Fee,Success
2659,,4.0,29090.51,2024-06-07,Premium Listing,Success
2660,16.0,542.0,60240.0,2023-11-03,Placement Fee,Success
2661,,5.0,63307.11,2025-05-14,Job-Posting Fee,Success
2662,19.0,,25000.0,2024-10-30,Subscription,Success
2663,,235.0,62278.16,2023-08-19,Job-Posting Fee,Success
2664,71.0,,50000.0,2025-09-14,Subscription,Success
2665,,910.0,67569.95,2026-06-23,Job-Posting Fee,Success
2666,,33.0,62630.61,2024-02-24,Job-Posting Fee,Success
2667,,249.0,53849.21,2026-04-15,Job-Posting Fee,Failed
2668,55.0,,25000.0,2024-07-24,Subscription,Success
2669,,252.0,30526.68,2023-09-07,Job-Posting Fee,Success
2670,19.0,96.0,61120.0,2024-07-10,Placement Fee,Success
2671,60.0,501.0,77440.0,2023-11-22,Placement Fee,Success
2672,35.0,666.0,31040.0,2025-08-10,Placement Fee,Pending
2673,,568.0,19079.33,2024-03-17,Job-Posting Fee,Pending
2674,57.0,283.0,31360.0,2023-12-17,Placement Fee,Success
2675,76.0,54.0,34240.0,2024-05-14,Placement Fee,Failed
2676,97.0,,50000.0,2026-03-30,Subscription,Success
2677,,846.0,66362.71,2023-07-31,Job-Posting Fee,Success
2678,50.0,,100000.0,2024-04-17,Subscription,Success
2679,27.0,,150000.0,2026-02-20,Subscription,Success
2680,,920.0,47416.02,2024-11-01,Premium Listing,Success
2681,,388.0,72072.04,2024-03-31,Job-Posting Fee,Success
2682,,53.0,61787.94,2023-11-27,Premium Listing,Success
2683,94.0,326.0,66480.0,2024-10-07,Placement Fee,Success
2684,,133.0,44329.51,2024-10-19,Job-Posting Fee,Success
2685,83.0,673.0,65840.0,2025-03-15,Placement Fee,Pending
2686,28.0,,50000.0,2025-07-29,Subscription,Success
2687,27.0,253.0,37120.0,2023-11-09,Placement Fee,Success
2688,14.0,360.0,36640.0,2025-06-25,Placement Fee,Failed
2689,,295.0,64895.24,2025-03-04,Job-Posting Fee,Pending
2690,80.0,548.0,30160.0,2026-02-26,Placement Fee,Pending
2691,,405.0,42001.28,2023-11-04,Premium Listing,Success
2692,51.0,,50000.0,2025-03-12,Subscription,Success
2693,73.0,529.0,44240.0,2026-02-14,Placement Fee,Failed
2694,,795.0,19256.91,2026-04-15,Premium Listing,Failed
2695,65.0,,50000.0,2023-09-20,Subscription,Success
2696,95.0,210.0,69920.0,2025-05-02,Placement Fee,Success
2697,71.0,711.0,30880.0,2024-07-29,Placement Fee,Failed
2698,84.0,388.0,44880.0,2026-03-03,Placement Fee,Refunded
2699,,1.0,29175.91,2024-03-16,Premium Listing,Success
2700,66.0,118.0,92320.0,2025-12-13,Placement Fee,Success
2701,75.0,,50000.0,2026-02-23,Subscription,Success
2702,52.0,,100000.0,2024-11-21,Subscription,Success
2703,24.0,615.0,164640.0,2025-07-27,Placement Fee,Success
2704,,824.0,14666.75,2025-10-07,Premium Listing,Success
2705,42.0,1000.0,55440.0,2024-02-29,Placement Fee,Success
2706,,956.0,63143.25,2025-12-21,Premium Listing,Success
2707,11.0,,100000.0,2026-03-24,Subscription,Success
2708,56.0,431.0,46240.0,2025-01-21,Placement Fee,Success
2709,,774.0,44773.54,2023-07-13,Job-Posting Fee,Success
2710,58.0,868.0,52880.0,2024-09-05,Placement Fee,Success
2711,59.0,980.0,39280.0,2024-05-08,Placement Fee,Success
2712,,456.0,67965.17,2023-08-28,Premium Listing,Success
2713,1.0,806.0,55680.0,2026-05-25,Placement Fee,Success
2714,3.0,821.0,28960.0,2024-08-29,Placement Fee,Pending
2715,35.0,23.0,59360.0,2026-06-30,Placement Fee,Success
2716,97.0,610.0,35680.0,2025-05-23,Placement Fee,Success
2717,,193.0,68072.57,2026-05-20,Job-Posting Fee,Success
2718,35.0,928.0,37360.0,2025-04-08,Placement Fee,Success
2719,91.0,,150000.0,2025-11-08,Subscription,Success
2720,89.0,93.0,63600.0,2025-06-13,Placement Fee,Success
2721,11.0,,100000.0,2026-01-27,Subscription,Pending
2722,1.0,,25000.0,2023-09-18,Subscription,Success
2723,,716.0,18329.89,2023-07-15,Premium Listing,Success
2724,,713.0,21187.76,2024-01-17,Job-Posting Fee,Success
2725,,16.0,42247.83,2025-10-10,Job-Posting Fee,Success
2726,,32.0,20152.46,2023-07-02,Job-Posting Fee,Success
2727,,789.0,63921.93,2025-10-16,Job-Posting Fee,Success
2728,31.0,,50000.0,2026-05-26,Subscription,Success
2729,35.0,91.0,53040.0,2026-01-12,Placement Fee,Success
2730,54.0,,25000.0,2026-06-08,Subscription,Success
2731,56.0,,25000.0,2025-09-13,Subscription,Success
2732,,819.0,68973.23,2025-12-25,Job-Posting Fee,Success
2733,46.0,,150000.0,2023-12-18,Subscription,Success
2734,43.0,348.0,50480.0,2024-05-21,Placement Fee,Success
2735,19.0,,100000.0,2025-08-19,Subscription,Success
2736,43.0,,100000.0,2026-03-03,Subscription,Failed
2737,,649.0,43348.35,2024-05-08,Job-Posting Fee,Success
2738,92.0,,100000.0,2026-03-18,Subscription,Success
2739,14.0,785.0,82320.0,2025-06-01,Placement Fee,Success
2740,47.0,,150000.0,2024-09-10,Subscription,Success
2741,,474.0,49719.55,2026-03-11,Job-Posting Fee,Success
2742,20.0,369.0,32400.0,2024-12-08,Placement Fee,Success
2743,20.0,68.0,65840.0,2024-08-08,Placement Fee,Success
2744,75.0,141.0,29360.0,2026-01-16,Placement Fee,Success
2745,42.0,901.0,47840.0,2026-05-11,Placement Fee,Success
2746,,578.0,28246.55,2023-08-23,Job-Posting Fee,Success
2747,5.0,367.0,39600.0,2024-01-09,Placement Fee,Refunded
2748,26.0,785.0,59680.0,2024-06-25,Placement Fee,Success
2749,,502.0,43274.05,2025-06-15,Job-Posting Fee,Success
2750,,779.0,44932.77,2024-04-02,Job-Posting Fee,Failed
2751,,822.0,70026.69,2025-01-15,Premium Listing,Success
2752,,426.0,40349.12,2024-05-07,Job-Posting Fee,Failed
2753,28.0,529.0,89840.0,2024-08-03,Placement Fee,Success
2754,22.0,740.0,48240.0,2024-09-02,Placement Fee,Pending
2755,90.0,571.0,52320.0,2023-12-28,Placement Fee,Refunded
2756,54.0,535.0,57520.0,2026-05-16,Placement Fee,Failed
2757,,40.0,56024.82,2026-02-07,Job-Posting Fee,Success
2758,3.0,,100000.0,2023-10-10,Subscription,Success
2759,38.0,,150000.0,2025-07-14,Subscription,Success
2760,60.0,679.0,85200.0,2023-10-20,Placement Fee,Success
2761,,780.0,34721.16,2023-08-17,Job-Posting Fee,Success
2762,79.0,,100000.0,2024-08-23,Subscription,Success
2763,34.0,136.0,49040.0,2023-09-10,Placement Fee,Success
2764,63.0,899.0,55760.0,2025-04-12,Placement Fee,Failed
2765,23.0,,150000.0,2025-03-04,Subscription,Success
2766,73.0,180.0,52560.0,2026-01-12,Placement Fee,Success
2767,1.0,712.0,20400.0,2025-09-30,Placement Fee,Pending
2768,,760.0,62226.86,2023-12-04,Premium Listing,Success
2769,75.0,,25000.0,2026-03-15,Subscription,Success
2770,4.0,498.0,49680.0,2026-03-03,Placement Fee,Success
2771,,343.0,24495.37,2026-06-12,Premium Listing,Success
2772,6.0,701.0,83360.0,2026-06-30,Placement Fee,Pending
2773,94.0,643.0,58080.0,2025-08-14,Placement Fee,Refunded
2774,8.0,,150000.0,2026-04-12,Subscription,Success
2775,82.0,140.0,18320.0,2025-02-10,Placement Fee,Success
2776,,660.0,63358.77,2025-09-06,Premium Listing,Success
2777,,113.0,74829.2,2024-07-01,Job-Posting Fee,Success
2778,95.0,,100000.0,2024-04-13,Subscription,Success
2779,,636.0,47743.3,2026-06-14,Job-Posting Fee,Pending
2780,,940.0,48762.45,2025-08-07,Premium Listing,Success
2781,46.0,,50000.0,2024-07-17,Subscription,Success
2782,,610.0,16971.36,2025-01-22,Job-Posting Fee,Success
